time_s,output_voltage_V,inductor_current_A,duty_cycle,tracking_error_V,Vin_V,R_ohm,L_H,C_F
0.462,200.7698188666285,8.061699703928376,0.5019171833992004,-0.7698188666284977,100.0,50.0,0.001,0.00047
0.4625,200.7698164387454,8.061701269167038,0.5019171833992004,-0.7698164387454085,100.0,50.0,0.001,0.00047
0.463,200.76981489190078,8.061703439049126,0.5019171833992004,-0.7698148919007792,100.0,50.0,0.001,0.00047
0.4635,200.76981452773475,8.061705994159581,0.5019171833992004,-0.7698145277347521,100.0,50.0,0.001,0.00047
0.464,200.76981552520695,8.061708639962454,0.5019171833992004,-0.7698155252069512,100.0,50.0,0.001,0.00047
0.4645,200.76981841458849,8.061705053946682,0.5019171237945557,-0.7698184145884852,100.0,50.0,0.001,0.00047
0.465,200.76981934235226,8.061700748355172,0.5019171237945557,-0.7698193423522639,100.0,50.0,0.001,0.00047
0.4655,200.7698174577634,8.061702195118919,0.5019171833992004,-0.7698174577633949,100.0,50.0,0.001,0.00047
0.466,200.7698163798766,8.061704111223335,0.5019171833992004,-0.7698163798766018,100.0,50.0,0.001,0.00047
0.4665,200.76981634022005,8.061706295766193,0.5019171833992004,-0.7698163402200464,100.0,50.0,0.001,0.00047
0.467,200.7698174589426,8.061708490185175,0.5019171833992004,-0.7698174589426117,100.0,50.0,0.001,0.00047
0.4675,200.76982022781755,8.061704422589088,0.5019171237945557,-0.7698202278175472,100.0,50.0,0.001,0.00047
0.468,200.76982078246112,8.061699665428407,0.5019171237945557,-0.7698207824611245,100.0,50.0,0.001,0.00047
0.4685,200.76981829341545,8.061700753545416,0.5019171833992004,-0.7698182934154545,100.0,50.0,0.001,0.00047
0.46900000000000003,200.7698164338946,8.061702461537863,0.5019171833992004,-0.7698164338945901,100.0,50.0,0.001,0.00047
0.46950000000000003,200.76981551896105,8.061704632628008,0.5019171833992004,-0.7698155189610532,100.0,50.0,0.001,0.00047
0.47000000000000003,200.7698157739013,8.061707031574485,0.5019171833992004,-0.7698157739013141,100.0,50.0,0.001,0.00047
0.47050000000000003,200.76981729455989,8.061709367030282,0.5019171833992004,-0.7698172945598856,100.0,50.0,0.001,0.00047
0.47100000000000003,200.76982053155098,8.061705340372306,0.5019171237945557,-0.7698205315509767,100.0,50.0,0.001,0.00047
0.47150000000000003,200.7698215660429,8.061700507569412,0.5019171237945557,-0.7698215660429071,100.0,50.0,0.001,0.00047
0.47200000000000003,200.76981950655505,8.061701400542113,0.5019171833992004,-0.7698195065550522,100.0,50.0,0.001,0.00047
0.47250000000000003,200.7698179640503,8.061702806412569,0.5019171833992004,-0.7698179640503042,100.0,50.0,0.001,0.00047
0.47300000000000003,200.7698171993009,8.06170459643058,0.5019171833992004,-0.7698171993008884,100.0,50.0,0.001,0.00047
0.47350000000000003,200.76981739930912,8.061706576902864,0.5019171833992004,-0.7698173993091189,100.0,50.0,0.001,0.00047
0.47400000000000003,200.76981864446526,8.061708507564816,0.5019171833992004,-0.7698186444652606,100.0,50.0,0.001,0.00047
0.47450000000000003,200.76982139732533,8.061704144724466,0.5019171237945557,-0.7698213973253303,100.0,50.0,0.001,0.00047
0.47500000000000003,200.76982177985215,8.061699096307883,0.5019171237945557,-0.7698217798521512,100.0,50.0,0.001,0.00047
0.47550000000000003,200.7698189680225,8.061699936033229,0.5019171833992004,-0.7698189680224914,100.0,50.0,0.001,0.00047
0.47600000000000003,200.76981666096873,8.061701476020588,0.5019171833992004,-0.7698166609687291,100.0,50.0,0.001,0.00047
0.47650000000000003,200.76981521900254,8.061703590559866,0.5019171833992004,-0.7698152190025382,100.0,50.0,0.001,0.00047
0.47700000000000004,200.7698149281587,8.061706064208437,0.5019171833992004,-0.769814928158695,100.0,50.0,0.001,0.00047
0.47750000000000004,200.7698159542284,8.061708610289166,0.5019171833992004,-0.7698159542283918,100.0,50.0,0.001,0.00047
0.47800000000000004,200.76981881875867,8.061704917429275,0.5019171237945557,-0.7698188187586652,100.0,50.0,0.001,0.00047
0.47850000000000004,200.76981966558589,8.061700511182643,0.5019171237945557,-0.7698196655858851,100.0,50.0,0.001,0.00047
0.47900000000000004,200.76981764844786,8.061701877447838,0.5019171833992004,-0.7698176484478552,100.0,50.0,0.001,0.00047
0.47950000000000004,200.76981639817788,8.061703746063927,0.5019171833992004,-0.7698163981778805,100.0,50.0,0.001,0.00047
0.48,200.76981616464298,8.061705926049008,0.5019171833992004,-0.7698161646429753,100.0,50.0,0.001,0.00047
0.4805,200.7698170911972,8.061708164193952,0.5019171833992004,-0.7698170911972113,100.0,50.0,0.001,0.00047
0.481,200.76981969516177,8.061704188181707,0.5019171237945557,-0.7698196951617717,100.0,50.0,0.001,0.00047
0.4815,200.76982013693177,8.061699563674388,0.5019171237945557,-0.7698201369317701,100.0,50.0,0.001,0.00047
0.482,200.76981760770383,8.061700812554939,0.5019171833992004,-0.7698176077038283,100.0,50.0,0.001,0.00047
0.4825,200.76981579404026,8.061702691317976,0.5019171833992004,-0.7698157940402552,100.0,50.0,0.001,0.00047
0.483,200.76981501447545,8.061705021758343,0.5019171833992004,-0.769815014475455,100.0,50.0,0.001,0.00047
0.4835,200.76981548634004,8.061707546342625,0.5019171833992004,-0.7698154863400362,100.0,50.0,0.001,0.00047
0.484,200.76981779706628,8.06170397000632,0.5019171237945557,-0.7698177970662812,100.0,50.0,0.001,0.00047
0.4845,200.76981765242934,8.061705801610266,0.5019171833992004,-0.7698176524293388,100.0,50.0,0.001,0.00047
0.485,200.76981848139152,8.0617076692348,0.5019171833992004,-0.7698184813915248,100.0,50.0,0.001,0.00047
0.4855,200.7698207935108,8.061703347006564,0.5019171237945557,-0.769820793510803,100.0,50.0,0.001,0.00047
0.486,200.76982076619365,8.061698448964819,0.5019171237945557,-0.7698207661936465,100.0,50.0,0.001,0.00047
0.4865,200.76981763292005,8.061699541133102,0.5019171833992004,-0.7698176329200521,100.0,50.0,0.001,0.00047
