time_s,output_voltage_V,inductor_current_A,duty_cycle,tracking_error_V,Vin_V,R_ohm,L_H,C_F
0.0575,293.6228659209485,0.0,0.05,-93.62286592094853,101.96457450145738,50.0,0.001,0.00047
0.058,287.37557090135385,0.0,0.05,-87.37557090135385,101.90211303259031,50.0,0.001,0.00047
0.0585,281.26119705238887,0.0,0.05,-81.26119705238887,101.80965410493204,50.0,0.001,0.00047
0.059000000000000004,275.27691626404015,0.0,0.05,-75.27691626404015,101.68865585100403,50.0,0.001,0.00047
0.059500000000000004,269.4199605988478,0.0,0.05,-69.41996059884781,101.54102648555158,50.0,0.001,0.00047
0.06,263.68762101163827,0.0,0.05,-63.68762101163827,101.36909421185737,50.0,0.001,0.00047
0.0605,258.07724609649705,0.0,0.05,-58.07724609649705,101.17557050458495,50.0,0.001,0.00047
0.061,252.58624086040138,0.0,0.05,-52.586240860401375,100.96350734820344,50.0,0.001,0.00047
0.0615,247.21206552294603,0.0,0.05,-47.212065522946034,100.73624910536935,50.0,0.001,0.00047
0.062,241.95223434160675,0.0,0.05,-41.952234341606754,100.49737977432972,50.0,0.001,0.00047
0.0625,236.8043144619981,0.0,0.05,-36.8043144619981,100.25066646712861,50.0,0.001,0.00047
0.063,231.7659247925939,0.0,0.05,-31.765924792593893,100.0,50.0,0.001,0.00047
0.0635,226.83473490338977,0.0,0.05,-26.834734903389773,99.74933353287139,50.0,0.001,0.00047
0.064,222.0084639479985,0.0,0.05,-22.008463947998507,99.50262022567028,50.0,0.001,0.00047
0.0645,217.28487960867938,0.0,0.05,-17.284879608679375,99.26375089463065,50.0,0.001,0.00047
0.065,212.66179706381385,0.0,0.05,-12.66179706381385,99.03649265179656,50.0,0.001,0.00047
0.0655,208.13707797734972,0.0,0.05,-8.137077977349719,98.82442949541506,50.0,0.001,0.00047
0.066,203.70862950974654,0.0,0.05,-3.708629509746544,98.63090578814263,50.0,0.001,0.00047
0.0665,199.3744033499647,0.0,0.05,0.6255966500353054,98.45897351444842,50.0,0.001,0.00047
0.067,195.13239476805055,0.0,0.05,4.8676052319494545,98.31134414899597,50.0,0.001,0.00047
0.0675,190.98064168787926,0.0,0.05,9.019358312120744,98.19034589506796,50.0,0.001,0.00047
0.068,186.9172237796265,0.0,0.05,13.08277622037349,98.09788696740969,50.0,0.001,0.00047
0.0685,182.94026157154934,0.0,0.05,17.059738428450657,98.03542549854262,50.0,0.001,0.00047
0.069,179.04791558066532,0.0,0.05,20.952084419334682,98.00394654314346,50.0,0.001,0.00047
0.0695,175.23838546192775,0.0,0.05,24.76161453807225,98.00394654314346,50.0,0.001,0.00047
0.07,171.50990917550376,0.0,0.05,28.490090824496235,98.03542549854262,50.0,0.001,0.00047
0.07050000000000001,167.86076217176964,0.0,0.05,32.139237828230364,98.09788696740969,50.0,0.001,0.00047
0.07100000000000001,164.28925659364688,0.0,0.05,35.71074340635312,98.19034589506796,50.0,0.001,0.00047
0.07150000000000001,160.7937404959097,0.0,0.05,39.2062595040903,98.31134414899597,50.0,0.001,0.00047
0.07200000000000001,157.37259708110312,0.0,0.05,42.62740291889688,98.45897351444842,50.0,0.001,0.00047
0.0725,154.02424395171795,0.0,0.05,45.97575604828205,98.63090578814263,50.0,0.001,0.00047
0.073,150.74713237827714,0.0,0.05,49.25286762172286,98.82442949541505,50.0,0.001,0.00047
0.0735,147.53974658299464,0.0,0.05,52.46025341700536,99.03649265179656,50.0,0.001,0.00047
0.074,144.4006030386756,0.0,0.05,55.5993969613244,99.26375089463065,50.0,0.001,0.00047
0.0745,141.32824978253356,0.0,0.05,58.67175021746644,99.50262022567028,50.0,0.001,0.00047
0.075,138.3212657446073,0.0,0.05,61.6787342553927,99.74933353287139,50.0,0.001,0.00047
0.0755,135.3782600904667,0.0,0.05,64.62173990953329,100.0,50.0,0.001,0.00047
0.076,132.4978715779036,0.0,0.05,67.5021284220964,100.25066646712861,50.0,0.001,0.00047
0.0765,129.6787679273099,0.0,0.05,70.3212320726901,100.4973797743297,50.0,0.001,0.00047
0.077,126.91964520545224,0.0,0.05,73.08035479454776,100.73624910536935,50.0,0.001,0.00047
0.0775,124.21922722235752,0.0,0.05,75.78077277764248,100.96350734820344,50.0,0.001,0.00047
0.078,121.57626494103076,0.0,0.05,78.42373505896924,101.17557050458494,50.0,0.001,0.00047
0.0785,118.98953589973223,0.0,0.05,81.01046410026777,101.36909421185737,50.0,0.001,0.00047
0.079,116.45784364654644,0.0,0.05,83.54215635345356,101.54102648555157,50.0,0.001,0.00047
0.0795,113.98001718598162,0.0,0.05,86.01998281401838,101.68865585100403,50.0,0.001,0.00047
0.08,111.55491043734372,0.0,0.05,88.44508956265628,101.80965410493204,50.0,0.001,0.00047
0.0805,109.18140170463428,40.29903617376182,0.8090264193521776,90.81859829536572,101.90211303259031,50.0,0.001,0.00047
0.081,111.14552466557417,80.0,0.9,88.85447533442583,101.96457450145738,50.0,0.001,0.00047
0.0815,117.29136456630664,80.0,0.9,82.70863543369336,101.99605345685654,50.0,0.001,0.00047
0.082,123.3064419159597,80.0,0.9,76.6935580840403,101.99605345685654,50.0,0.001,0.00047
0.0825,129.19353889647118,80.0,0.9,70.80646110352882,101.96457450145738,50.0,0.001,0.00047
0.083,134.9553784944186,80.0,0.9,65.0446215055814,101.90211303259031,50.0,0.001,0.00047
0.0835,140.5946257604948,80.0,0.9,59.40537423950519,101.80965410493204,50.0,0.001,0.00047
0.084,146.1138890421864,80.0,0.9,53.8861109578136,101.68865585100403,50.0,0.001,0.00047
0.0845,151.51572119022498,80.0,0.9,48.48427880977502,101.54102648555158,50.0,0.001,0.00047
0.085,156.80262073936913,80.0,0.9,43.19737926063087,101.36909421185737,50.0,0.001,0.00047
0.0855,161.9770330640634,80.0,0.9,38.02296693593661,101.17557050458495,50.0,0.001,0.00047
0.08600000000000001,167.04135150950884,80.0,0.9,32.95864849049116,100.96350734820342,50.0,0.001,0.00047
0.08650000000000001,171.99791849866824,80.0,0.9,28.00208150133176,100.73624910536935,50.0,0.001,0.00047
0.08700000000000001,176.84902661571786,80.0,0.9,23.15097338428214,100.49737977432972,50.0,0.001,0.00047
0.08750000000000001,181.59691966644726,80.0,0.9,18.403080333552737,100.25066646712861,50.0,0.001,0.00047
0.088,186.24379371609731,80.0,0.9,13.756206283902685,100.0,50.0,0.001,0.00047
0.0885,190.79179810511653,80.0,0.9,9.208201894883473,99.74933353287139,50.0,0.001,0.00047
0.089,195.24303644330553,80.0,0.9,4.756963556694473,99.5026202256703,50.0,0.001,0.00047
0.0895,199.59956758280967,80.0,0.9,0.4004324171903306,99.26375089463065,50.0,0.001,0.00047
0.09,203.86340657040947,80.0,0.9,-3.8634065704094667,99.03649265179656,50.0,0.001,0.00047
0.0905,208.03652557954968,80.0,0.9,-8.036525579549675,98.82442949541506,50.0,0.001,0.00047
0.091,212.12085482253798,80.0,0.9,-12.120854822537979,98.63090578814263,50.0,0.001,0.00047
0.0915,216.11828344333503,80.0,0.9,-16.11828344333503,98.45897351444843,50.0,0.001,0.00047
0.092,220.0306603913492,80.0,0.9,-20.030660391349187,98.31134414899597,50.0,0.001,0.00047
0.0925,223.85979527663963,80.0,0.9,-23.85979527663963,98.19034589506796,50.0,0.001,0.00047
0.093,227.6074592069239,80.0,0.9,-27.60745920692389,98.09788696740969,50.0,0.001,0.00047
0.0935,231.27538560677658,80.0,0.9,-31.27538560677658,98.03542549854262,50.0,0.001,0.00047
0.094,234.86527101939836,80.0,0.9,-34.865271019398364,98.00394654314346,50.0,0.001,0.00047
0.0945,238.37877589132606,80.0,0.9,-38.37877589132606,98.00394654314346,50.0,0.001,0.00047
0.095,241.81752534044676,80.0,0.9,-41.817525340446764,98.03542549854262,50.0,0.001,0.00047
0.0955,245.1831099076713,80.0,0.9,-45.18310990767131,98.09788696740969,50.0,0.001,0.00047
0.096,248.47708629261447,80.0,0.9,-48.47708629261447,98.19034589506796,50.0,0.001,0.00047
0.0965,251.70097807362268,80.0,0.9,-51.70097807362268,98.31134414899597,50.0,0.001,0.00047
0.097,254.85627641248178,80.0,0.9,-54.856276412481776,98.45897351444842,50.0,0.001,0.00047
0.0975,257.9444407441311,80.0,0.9,-57.9444407441311,98.63090578814263,50.0,0.001,0.00047
0.098,260.9668994517028,80.0,0.9,-60.96689945170277,98.82442949541505,50.0,0.001,0.00047
0.0985,263.92505052719844,80.0,0.9,-63.92505052719844,99.03649265179656,50.0,0.001,0.00047
0.099,266.8202622181091,80.0,0.9,-66.82026221810912,99.26375089463065,50.0,0.001,0.00047
0.0995,269.653873660277,80.0,0.9,-69.65387366027699,99.50262022567028,50.0,0.001,0.00047
0.1,272.42719549729236,80.0,0.9,-72.42719549729236,99.74933353287139,50.0,0.001,0.00047
0.1005,320.0,24.025443598603857,0.22199722969691965,-120.0,100.0,50.0,0.001,0.00047
0.101,320.0,0.0,0.05,-120.0,100.25066646712861,50.0,0.001,0.00047
0.1015,313.1914893617021,0.0,0.05,-113.19148936170211,100.49737977432972,50.0,0.001,0.00047
0.10200000000000001,306.52784065187865,0.0,0.05,-106.52784065187865,100.73624910536935,50.0,0.001,0.00047
0.10250000000000001,300.0059717018387,0.0,0.05,-100.00597170183869,100.96350734820344,50.0,0.001,0.00047
0.10300000000000001,293.6228659209485,0.0,0.05,-93.62286592094853,101.17557050458495,50.0,0.001,0.00047
0.10350000000000001,287.37557090135385,0.0,0.05,-87.37557090135385,101.36909421185737,50.0,0.001,0.00047
0.10400000000000001,281.26119705238887,0.0,0.05,-81.26119705238887,101.54102648555158,50.0,0.001,0.00047
0.1045,275.27691626404015,0.0,0.05,-75.27691626404015,101.68865585100403,50.0,0.001,0.00047
0.105,269.4199605988478,0.0,0.05,-69.41996059884781,101.80965410493204,50.0,0.001,0.00047
0.1055,263.68762101163827,0.0,0.05,-63.68762101163827,101.90211303259031,50.0,0.001,0.00047
0.106,258.07724609649705,0.0,0.05,-58.07724609649705,101.96457450145738,50.0,0.001,0.00047
0.1065,252.58624086040138,0.0,0.05,-52.586240860401375,101.99605345685654,50.0,0.001,0.00047
0.107,247.21206552294603,0.0,0.05,-47.212065522946034,101.99605345685654,50.0,0.001,0.00047
